,text,sentiment,clean_message
308,I'm translating movies for a living and this is the first movie in my 5-year working experience that I found offensive to my intelligence.  ,0,im translate movie live first movie 5year work experience find offensive intelligence
309,"But when someone strives for greatness and poetry, but delivers a muddled (and often ridiculous) story, a bunch of disparate scenes, pretentious dialogue... Then you get the worst kind of a movie that some other reviewer very accurately defined as ""pretentious crap"".  ",0,someone strive greatness poetry delivers muddle often ridiculous story bunch disparate scene pretentious dialogue get bad kind movie reviewer accurately define pretentious crap
310,"To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .  ",0,find movie intelligent even masterful say intelligence imagination obviously use try make sense pitiful attempt human nature try make sense thing
311,"One more thing: I can tolerate political incorrectness very well, I'm all for artistic freedom and suspension of disbelief, but the Slavic female character was just too much.  ",0,one thing tolerate political incorrectness well im artistic freedom suspension disbelief slavic female character much
312,This is such a fun and funny movie.  ,1,fun funny movie
313,Highly entertaining at all angles.  ,1,highly entertaining angle
314,"It features an outlandish array of memorable, psychotic but lovable nuts.  ",1,feature outlandish array memorable psychotic lovable nut
315,"So for our enjoyment we get to see them run around, play games, and be dangerous.  ",1,enjoyment get see run around play game dangerous
316,It even has its sweet moments.  ,1,even sweet moment
317,The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.  ,1,telephone repair man really funny reaction nut bitchy bos truly genuine
318,All the characters in this film are tremendously well played.  ,1,character film tremendously well play
319,And I really did find them funny.  ,1,really find funny
320,This is actually a very smart movie.  ,1,actually smart movie
321,There is a brilliant twist ending.  ,1,brilliant twist end
322,I love it.  ,1,love
323,"The ending is so, SO perfect... you'll shed a tear.  ",1,end perfect youll shed tear
324,I am so thrilled after seeing a movie like this.  ,1,thrill see movie like
325,I will never forget it now.  ,1,never forget
326,It is not just a cult... it is a cult CLASSIC.  ,1,cult cult classic
327,Which has more depth and character than the man underneath it.  ,0,depth character man underneath
328,The Malta settings are as dry and as barren as the dialogue.  ,0,malta setting dry barren dialogue
329,This movie is terrible.  ,0,movie terrible
330,"The hockey scenes are terrible, defensemen playing like they're 5 years old, goalies diving at shots that are 10 feet wide of the net, etc.  ",0,hockey scene terrible defensemen play like theyre 5 year old goalie dive shot 10 foot wide net etc
331,"For those that haven't seen it, don't waste your time!  ",0,havent see dont waste time
332,To call this movie a drama is ridiculous!  ,0,call movie drama ridiculous
333,Started watching this but didn't believe in any of the characters.  ,0,start watch didnt believe character
334,In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.  ,0,particular relationship bakery assistant waitress didnt work
335,It was a very superficial movie and it gave me the feeling that I was watching play rather than a film.  ,0,superficial movie give feel watch play rather film
336,The characters were very 'stagey' and the storyline was a lot like a stage farce.  ,0,character stagey storyline lot like stage farce
337,By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  ,0,time pyromaniac waylaid assistant bore didnt care happen next switched
338,Glad I didn't pay to see it.  ,0,glad didnt pay see
339,Didn't laugh or even smile once.  ,0,didnt laugh even smile
340,But it wasn't anything at all just one big yawn...  ,0,wasnt anything one big yawn
341,It is a really good show to watch.  ,1,really good show watch
342,It is very educational for children 1 to 8 years old.  ,1,educational child 1 8 year old
343,Barney is definitely super DE duper.  ,1,barney definitely super de duper
344,is pretty funny.  ,1,pretty funny
345,Babie Bop is very cute.  ,1,babie bop cute
346,The kids are very cool too.  ,1,kid cool
347,"But ""Storm Trooper"" is not even bad enough to make it to the list of wonderfully terrible movies.  ",0,storm trooper even bad enough make list wonderfully terrible movie
348,It's just lame.  ,0,lame
349,The guy who said he's had better dialogue with his potted plants has it right.  ,0,guy say he well dialogue pot plant right
350,Everything about this movie is stupid.  ,0,everything movie stupid
351,"Even if you love bad movies, do not watch this movie.  ",0,even love bad movie watch movie
352,It is shameful.  ,0,shameful
353,I would give this television series a 10 plus if i could.  ,1,would give television series 10 plus could
354,"The writers were ""smack on"" and I think the best actors and actresses were a bonus to the show.These characters were so real.  ",1,writer smack think best actor actresses bonus showthese character real
355,I must say I have taped most of the episodes and i find myself watching them over and over again.  ,1,must say taped episode find watch
356,Now you know why I gave it a 10+!  ,1,know give 10
357,"I don't know exactly what it is about this movie, but we latched on to this endearing movie and it has become a special part of our family's memories.  ",1,dont know exactly movie latch endear movie become special part family memory
358,I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.  ,1,totally absolutely recommend movie anyone like good wholesome family movie exactly
359,The things that the four kids get themselves into is absolutely hilarious to watch.  ,1,thing four kid get absolutely hilarious watch
360,This is one of the best movies out there that shows such strong sibling bond for each other.  ,1,one best movie show strong sibling bond
361,"Much more interesting, more action, more suspense, and less of the unneeded controversy.  ",1,much interesting action suspense less unneeded controversy
362,Everything from acting to cinematography was solid.  ,1,everything act cinematography solid
