,text,sentiment,clean_message
548,The original Body and Soul (1947) is a masterpiece.  ,1,the origin bodi and soul 1947 be a masterpiec
549,"John Garfield, Ann revere, Lilli Plmer, William Conrad, Canada Lee...and filmed by one of the greatest cinematographers to ever grace the screen..James Wong Howe.  ",1,john garfield ann rever lilli plmer william conrad canada leeand film by one of the great cinematograph to ever grace the screenjam wong howe
569,"Okay, I like to consider myself a fair critic, so I'll give credit where credit's due--the creature effects were actually pretty cool.  ",1,okay i like to consid myself a fair critic so ill give credit where credit dueth creatur effect be actual pretti cool
570,"Gotta love those close-ups of slimy, drooling teeth!  ",1,get ta love those closeup of slimi drool teeth
577,The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).  ,1,the film sole bright spot be jonah hill who will look almost unrecogniz to fan of the recent superbad due to the amount of weight he lose in the interim
592,"Being a 90's child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.  ",1,be a 90 child i truli enjoy thi show and i can proudli say that i enjoy it big time and even more than the classic wb cartoon
593,"But ""Tiny Toons"" kept the 90's vibe and delivered one of the most popular, funny, and underrated cartoons ever created.  ",1,but tini toon keep the 90 vibe and deliv one of the most popular funni and underr cartoon ever creat
594,The memories are murky but I can only say that I enjoyed every single episode and product related to the show.  ,1,the memori be murki but i can onli say that i enjoy everi singl episod and product relat to the show
595,"Easily, none other cartoon made me laugh in a tender way (before getting into dark sitcoms oriented for teenagers).  ",1,easili none other cartoon make me laugh in a tender way befor get into dark sitcom orient for teenag
596,The characters were all funny and had the peculiarity of not having a true lead character.  ,1,the charact be all funni and have the peculiar of not have a true lead charact
597,Every single character was hilarious and deserved to be called a lead.  ,1,everi singl charact be hilari and deserv to be call a lead
600,Perabo has a nice energy level and is obviously very comfortable in front of a camera.  ,1,perabo have a nice energi level and be obvious veri comfort in front of a camera
611,I believe that Pitch Black was done well.  ,1,i believ that pitch black be do well
612,"The characters are interesting and you want to find out more about them the longer the movie goes on, and I think people will be surprised by who does and doesn't make it.  ",1,the charact be interest and you want to find out more about them the longer the movi go on and i think peopl will be surpris by who do and doesnt make it
613,Go watch it!  ,1,go watch it
615,VERY funny!  ,1,veri funni
617,The characters are interesting and you really care for them.  ,1,the charact be interest and you realli care for them
618,"An instant classic, with a great soundtrack and a catchy song during the ending credits.  ",1,an instant classic with a great soundtrack and a catchi song dure the end credit
619,Don't miss it.  ,1,dont miss it
620,"This is a masterful piece of film-making, with many themes simmering and occasionally boiling over in this warts and all study of the poet's bohemian, self-indulgent wartime years that span the aerial bombardments of London and the outward tranquillity of a Welsh coastal retreat - the borderlines between friendship, lust and love, dedication to art and experience versus practical concerns, jealousy, rivalry, cowardice and egotism versus heroism and self-sacrifice and more.  ",1,thi be a master piec of filmmak with mani theme simmer and occasion boil over in thi wart and all studi of the poet bohemian selfindulg wartim year that span the aerial bombard of london and the outward tranquil of a welsh coastal retreat the borderlin between friendship lust and love dedic to art and experi versu practic concern jealousi rivalri cowardic and egot versu heroism and selfsacrific and more
621,"A mature, subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances (apart from the odd inappropriate smiling that Keira Knightley is prone to, though perhaps under direction this time as the other characters themselves often mention it).  ",1,a matur subtl script that suggest and occasion bring into dramat focu the underli tension be well serv by perfect perform apart from the odd inappropri smile that keira knightley be prone to though perhap under direct thi time a the other charact themselv often mention it
622,"But above all the exquisite visual composition of each moment, with inventive and elegant use of close-up, camera angle and lighting, including pointillistic faux home movie footage, is a wonder and joy to behold.  ",1,but abov all the exquisit visual composit of each moment with invent and eleg use of closeup camera angl and light includ pointillist faux home movi footag be a wonder and joy to behold
623,"It's as continuously beautiful to look at as a Bertolucci, but the relationships here are more convincing and the narrative more engaging than some of that master's work.  ",1,it a continu beauti to look at a a bertolucci but the relationship here be more convinc and the narr more engag than some of that master work
627,"I saw this film over Christmas, and what a great film it was!  ",1,i saw thi film over christma and what a great film it be
