,text,sentiment,clean_message
469,"A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.  ",0,a cheap and cheerless heist movi with poor characteris lot of underbit style stoic emot think chow yun fat in a good tomorrow and some cheesi cliché throw into an abandon factori readi for a few poorli execut fli judo roll a la john woo
470,Even the squibs look awful.  ,0,even the squib look aw
471,At no point in the proceedings does it look remotely like America.  ,0,at no point in the proceed do it look remot like america
472,"The plot, such as it is, is so derivative and predictable that the ending is like a mercy killing.  ",0,the plot such a it be be so deriv and predict that the end be like a merci kill
473,The awful dialogue and hopeless overacting by everyone who gets shot top off a real waste of space and time.  ,0,the aw dialogu and hopeless overact by everyon who get shoot top off a real wast of space and time
474,"I was very uneasy with how bad this movie was, but not scared at all.  ",0,i be veri uneasi with how bad thi movi be but not scar at all
475,The dialogue is composed of things that make little sense.  ,0,the dialogu be compos of thing that make littl sens
476,"About 30 minutes of footage is wasted to show mediocre elderly actors awkwardly babbling overwrought pseudo-Satanic gibberish corny enough to make a teen Goth blush, almost always in Olde English, and sometimes in Latin that may or may not be made up words.  ",0,about 30 minut of footag be wast to show mediocr elderli actor awkwardli babbl overwrought pseudosatan gibberish corni enough to make a teen goth blush almost alway in old english and sometim in latin that may or may not be make up word
477,The directing is sloppy at best.  ,0,the direct be sloppi at best
478,"Hackneyed writing, certainly, but made even worse by the bad directing.  ",0,hackney write certainli but make even bad by the bad direct
479,"Of course, the acting is blah.  ",0,of cours the act be blah
480,The acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting.  ,0,the act by the whole cast could be put on a scale and balanc perfectli between overact and underact
481,"And, FINALLY, after all that, we get to an ending that would've been great had it been handled by competent people and not Jerry Falwell.  ",0,and final after all that we get to an end that wouldv be great have it be handl by compet peopl and not jerri falwel
488,"I particularly remember my senses being assaulted by strident cords of music that would blare out with very little warning, and even less meaning.  ",0,i particularli rememb my sen be assault by strident cord of music that would blare out with veri littl warn and even less mean
489,It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.  ,0,it be just the sort of pap that be screen in the afternoon to punish the unemploy for not have job
505,About ten minutes into this film I started having second thoughts.  ,0,about ten minut into thi film i start have second thought
506,About half way through this film I started to dislike it.  ,0,about half way through thi film i start to dislik it
507,"By the time the film ended, I not only disliked it, I despised it.  ",0,by the time the film end i not onli dislik it i despis it
508,What this film lacks is a convincing script.  ,0,what thi film lack be a convinc script
509,The script looks as if only a rough draft was written and shooting began before a finished script was completed.  ,0,the script look a if onli a rough draft be write and shoot begin befor a finish script be complet
510,"Things happen, characters personalities change, plot twists occur for no real reason other than that script calls for it.  ",0,thing happen charact person chang plot twist occur for no real reason other than that script call for it
513,This is probably the most irritating show I have ever seen in my entire life.  ,0,thi be probabl the most irrit show i have ever see in my entir life
514,It is indescribably the most annoying and idiotic show I have ever seen.  ,0,it be indescrib the most annoy and idiot show i have ever see
515,Everything about it is just bad.  ,0,everyth about it be just bad
516,"I could not understand, what kind of idiot would produce this mess in the first place not to mention several season.  ",0,i could not understand what kind of idiot would produc thi mess in the first place not to mention sever season
517,"The script is bad, very bad  it contains both cheesiness and unethical joke that you normally see in rated R or NC-17 movie.  ",0,the script be bad veri bad it contain both cheesi and uneth joke that you normal see in rate r or nc17 movi
518,"The casting is also horrible, cause all you see is a really really BAD Actors, period.  ",0,the cast be also horribl caus all you see be a realli realli bad actor period
519,Final Word: This Show is a real torture!!  ,0,final word thi show be a real tortur
520,It is zillion times away from reality.  ,0,it be zillion time away from realiti
521,Watching washing machine twirling around wouldn't hurt your eyes as much as this show.  ,0,watch wash machin twirl around wouldnt hurt your eye as much a thi show
522,Rating: 0/10 (Grade: Z) Note: The Show Is So Bad That Even Mother Of The Cast Pull Her Daughter Out Of The Show.  ,0,rate 010 grade z note the show be so bad that even mother of the cast pull her daughter out of the show
523,20th Century Fox's ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.  ,0,20th centuri fox road hous 1948 be not onli quit a silli noir but be an implaus unmitig bore of a movi
524,"Full of unconvincing cardboard characters it is blandly written by Edward Chodorov, who also produced, and is surprisingly directed by Jean Negulesco from whom one would expect a great deal more.  ",0,full of unconvinc cardboard charact it be blandli write by edward chodorov who also produc and be surprisingli direct by jean negulesco from whom one would expect a great deal more
525,From here on the Widmark character turns unintentionally comical!  ,0,from here on the widmark charact turn unintent comic
526,His losing his marbles so early in the proceedings is totally implausible and unconvincing.  ,0,hi lose hi marbl so earli in the proceed be total implaus and unconvinc
527,And if that isn't enough of a mess of a movie for you - the picture is also marred with a constant use of studio sets and indoor exteriors.  ,0,and if that isnt enough of a mess of a movi for you the pictur be also mar with a constant use of studio set and indoor exterior
528,Whatever prompted such a documentary is beyond me!  ,0,whatev prompt such a documentari be beyond me
529,(very serious spoilers) this movie was a huge disappointment.  ,0,veri seriou spoiler thi movi be a huge disappoint
530,there are so many problems i dont know where to start.  ,0,there be so mani problem i dont know where to start
